테마명,종목명,시장구분,종목코드
수소차,브이티,KOSDAQ,018290
수소차,시노펙스,KOSDAQ,025320
수소차,엘티씨,KOSDAQ,170920
수소차,디아이티,KOSDAQ,110990
수소차,삼양사,KOSPI,145990
수소차,상아프론테크,KOSDAQ,089980
수소차,진성티이씨,KOSDAQ,036890
수소차,범한퓨얼셀,KOSDAQ,382900
수소차,대원강업,KOSPI,000430
수소차,모토닉,KOSPI,009680
수소차,SJG세종,KOSPI,033530
수소차,일진다이아,KOSPI,081000
수소차,비엠티,KOSDAQ,086670
수소차,신화프리텍,KOSDAQ,095190
수소차,삼보모터스,KOSDAQ,053700
수소차,티에이치엔,KOSPI,019180
수소차,디와이,KOSPI,013570
수소차,풍국주정,KOSDAQ,023900
수소차,인지컨트롤스,KOSPI,023800
수소차,대창솔루션,KOSDAQ,096350
수소차,로젠,KOSDAQ,033290
수소차,디케이락,KOSDAQ,105740
수소차,영화테크,KOSDAQ,265560
수소차,동아화성,KOSDAQ,041930
수소차,스모트로닉,KOSDAQ,066590
수소차,일지테크,KOSDAQ,019540
수소차,지엠비코리아,KOSPI,013870
수소차,제이엔케이글로벌,KOSDAQ,126880
수소차,엔케이,KOSPI,085310
수소차,유니크,KOSDAQ,011320
수소차,우리산업,KOSDAQ,215360
수소차,에스에너지,KOSDAQ,095910
수소차,폴라리스세원,KOSDAQ,234100
수소차,에스퓨얼셀,KOSDAQ,288620
수소차,DYP,KOSPI,092780
수소차,삼기,KOSDAQ,122350
수소차,평화홀딩스,KOSPI,010770
수소차,평화산업,KOSPI,090080
수소차,아진전자부품,KOSPI,009320
수소차,삼화전자,KOSPI,011230
수소차,EG,KOSDAQ,037370
수소차,아이에이,KOSDAQ,038880
수소차,에코심플렉스,KOSDAQ,038870
수소차,신도기연,KOSDAQ,290520
수소차,글로벌에스엠,KOSDAQ,900070
수소차,이지트로닉스,KOSDAQ,377330
수소차,성창오토텍,KOSDAQ,080470
수소차,삼영에스앤씨,KOSDAQ,361670
수처리,한양이엔지,KOSDAQ,045100
수처리,시노펙스,KOSDAQ,025320
수처리,휴스틸,KOSPI,005010
수처리,KBI동양철관,KOSPI,008970
수처리,한국주철관,KOSPI,000970
수처리,태경케미컬,KOSPI,006890
수처리,화성밸브,KOSDAQ,039610
수처리,한성크린텍,KOSDAQ,066980
수처리,자연과환경,KOSDAQ,043910
수처리,부국철강,KOSPI,026940
수처리,티케이지애강,KOSDAQ,022220
수처리,에코심플렉스,KOSDAQ,038870
수처리,프럼파스트,KOSDAQ,035200
수처리,웰크론한텍,KOSDAQ,076080
수처리,티피씨글로벌,KOSDAQ,130740
수처리,이렘,KOSDAQ,009730
수처리,뉴보텍,KOSDAQ,060260
스마트카,ISC,KOSDAQ,095340
스마트카,해성디에스,KOSPI,195870
스마트카,LX세미콘,KOSPI,108320
스마트카,한국단자,KOSPI,025540
스마트카,켐트로닉스,KOSDAQ,089010
스마트카,엠씨넥스,KOSPI,097520
스마트카,칩스앤미디어,KOSDAQ,094360
스마트카,텔레칩스,KOSDAQ,054450
스마트카,유니퀘스트,KOSPI,077500
스마트카,세코닉스,KOSDAQ,053450
스마트카,모바일어플라이언스,KOSDAQ,087260
스마트카,아이에이,KOSDAQ,038880
스마트팩토리,LS ELECTRIC,KOSPI,010120
스마트팩토리,삼성에스디에스,KOSPI,018260
스마트팩토리,포스코DX,KOSPI,022100
스마트팩토리,더존비즈온,KOSPI,012510
스마트팩토리,고영,KOSDAQ,098460
스마트팩토리,휴림로봇,KOSDAQ,090710
스마트팩토리,스맥,KOSDAQ,099440
스마트팩토리,알에스오토메이션,KOSDAQ,140670
스마트팩토리,코윈테크,KOSDAQ,282880
스마트팩토리,톱텍,KOSDAQ,108230
스마트팩토리,비엠티,KOSDAQ,086670
스마트팩토리,한신기계,KOSPI,011700
스마트팩토리,효성ITX,KOSPI,094280
스마트팩토리,오픈베이스,KOSDAQ,049480
스마트팩토리,엠엑스로보틱스,KOSDAQ,007820
스마트팩토리,링크제니시스,KOSDAQ,219420
스마트팩토리,TPC로보틱스,KOSDAQ,048770
스마트팩토리,동국알앤에스,KOSDAQ,075970
스마트폰,삼성전자,KOSPI,005930
스마트폰,LG이노텍,KOSPI,011070
스마트폰,이수페타시스,KOSPI,007660
스마트폰,대덕전자,KOSPI,353200
스마트폰,서진시스템,KOSDAQ,178320
스마트폰,코리아써키트,KOSPI,007810
스마트폰,제주반도체,KOSDAQ,080220
스마트폰,덕산네오룩스,KOSDAQ,213420
스마트폰,제이앤티씨,KOSDAQ,204270
스마트폰,동운아나텍,KOSDAQ,094170
스마트폰,서울반도체,KOSDAQ,046890
스마트폰,이녹스첨단소재,KOSDAQ,272290
스마트폰,켐트로닉스,KOSDAQ,089010
스마트폰,시노펙스,KOSDAQ,025320
스마트폰,파인엠텍,KOSDAQ,441270
스마트폰,PS일렉트로닉스,KOSDAQ,332570
스마트폰,엠씨넥스,KOSPI,097520
스마트폰,우주일렉트로,KOSDAQ,065680
스마트폰,아모텍,KOSDAQ,052710
스마트폰,KH바텍,KOSDAQ,060720
스마트폰,상신이디피,KOSDAQ,091580
스마트폰,이랜텍,KOSDAQ,054210
스마트폰,인탑스,KOSDAQ,049070
스마트폰,인터플렉스,KOSDAQ,051370
스마트폰,나무가,KOSDAQ,190510
스마트폰,한솔테크닉스,KOSPI,004710
스마트폰,노바텍,KOSDAQ,285490
스마트폰,기가레인,KOSDAQ,049080
스마트폰,와이솔,KOSDAQ,122990
스마트폰,파워로직스,KOSDAQ,047310
스마트폰,액트로,KOSDAQ,290740
스마트폰,세경하이테크,KOSDAQ,148150
스마트폰,모다이노칩,KOSDAQ,080420
스마트폰,아비코전자,KOSDAQ,036010
스마트폰,이엘씨,KOSDAQ,041520
스마트폰,유아이엘,KOSDAQ,049520
스마트폰,모베이스,KOSDAQ,101330
스마트폰,이엠텍,KOSDAQ,091120
스마트폰,아이앤씨,KOSDAQ,052860
스마트폰,앤디포스,KOSDAQ,238090
스마트폰,서원인텍,KOSDAQ,093920
스마트폰,한국컴퓨터,KOSDAQ,054040
스마트폰,세코닉스,KOSDAQ,053450
스마트폰,알에프텍,KOSDAQ,061040
스마트폰,레몬,KOSDAQ,294140
스마트폰,옵트론텍,KOSDAQ,082210
스마트폰,코아시아씨엠,KOSDAQ,196450
스마트폰,디티씨,KOSDAQ,066670
스마트폰,씨유테크,KOSDAQ,376290
스마트폰,피델릭스,KOSDAQ,032580
스마트폰,포톤,KOSDAQ,208710
스마트폰,디에이피,KOSDAQ,066900
스마트폰,캠시스,KOSDAQ,050110
스마트폰,엑사이엔씨,KOSDAQ,054940
스마트폰,이엠앤아이,KOSDAQ,083470
스마트폰,유아이디,KOSDAQ,069330
스마트홈,SK텔레콤,KOSPI,017670
스마트홈,LG전자,KOSPI,066570
스마트홈,KT,KOSPI,030200
스마트홈,LG유플러스,KOSPI,032640
스마트홈,포스코DX,KOSPI,022100
스마트홈,에스원,KOSPI,012750
스마트홈,경동나비엔,KOSPI,009450
스마트홈,제일일렉트릭,KOSDAQ,199820
스마트홈,HDC랩스,KOSPI,039570
스마트홈,피에스텍,KOSDAQ,002230
스마트홈,누리플렉스,KOSDAQ,040160
스마트홈,자이에스앤디,KOSPI,317400
스마트홈,현대리바트,KOSPI,079430
스마트홈,한울소재과학,KOSDAQ,091440
스마트홈,현대에이치티,KOSDAQ,039010
스마트홈,위닉스,KOSDAQ,044340
스마트홈,에스넷,KOSDAQ,038680
스마트홈,상지건설,KOSDAQ,042940
스마트홈,코콤,KOSDAQ,015710
스마트홈,옴니시스템,KOSDAQ,057540
스마트홈,엠젠솔루션,KOSDAQ,032790
스타링크(저궤도 위성),인텔리안테크,KOSDAQ,189300
스타링크(저궤도 위성),켄코아에어로스페이스,KOSDAQ,274090
스타링크(저궤도 위성),AP위성,KOSDAQ,211270
스타링크(저궤도 위성),한컴위드,KOSDAQ,054920
스타링크(저궤도 위성),컴퍼니케이,KOSDAQ,307930
스테이블 코인,카카오,KOSPI,035720
스테이블 코인,카카오페이,KOSPI,377300
스테이블 코인,NHN KCP,KOSDAQ,060250
스테이블 코인,다날,KOSDAQ,064260
스테이블 코인,갤럭시아머니트리,KOSDAQ,094480
스테이블 코인,형지글로벌,KOSDAQ,308100
스팩,엔에이치스팩29호,KOSDAQ,451700
스팩,신한제11호스팩,KOSDAQ,452980
스팩,KB제27호스팩,KOSDAQ,464680
스팩,미래에셋비전스팩4호,KOSDAQ,477380
스팩,미래에셋비전스팩7호,KOSDAQ,482680
스팩,KB제33호스팩,KOSDAQ,0072Z0
스팩,하나36호스팩,KOSDAQ,0101C0
스팩,엔에이치스팩33호,KOSDAQ,0130H0
스팩,에이치엠씨제7호스팩,KOSDAQ,477340
스팩,삼성스팩10호,KOSDAQ,0044K0
스팩,하나30호스팩,KOSDAQ,469880
스팩,삼성스팩13호,KOSDAQ,0115H0
스팩,유안타제15호스팩,KOSDAQ,473050
스팩,미래에셋비전스팩6호,KOSDAQ,478440
스팩,한국제15호스팩,KOSDAQ,479880
스팩,미래에셋비전스팩11호,KOSDAQ,0099W0
스팩,키움히어로제2호스팩,KOSDAQ,0131D0
스팩,키움제11호스팩,KOSDAQ,489480
스팩,엔에이치스팩31호,KOSDAQ,481890
스팩,삼성스팩12호,KOSDAQ,0096B0
스팩,미래에셋비전스팩10호,KOSDAQ,0097F0
스팩,디비금융제13호스팩,KOSDAQ,489730
스팩,KB제29호스팩,KOSDAQ,478390
스팩,미래에셋비전스팩8호,KOSDAQ,0093G0
스팩,KB제32호스팩,KOSDAQ,0037T0
스팩,엔에이치스팩32호,KOSDAQ,0054V0
스팩,IBKS제25호스팩,KOSDAQ,0099X0
스팩,대신밸런스제17호스팩,KOSDAQ,471050
스팩,KB제31호스팩,KOSDAQ,492220
스팩,교보16호스팩,KOSDAQ,482520
스팩,신영스팩11호,KOSDAQ,0091W0
스팩,메리츠제1호스팩,KOSDAQ,0088D0
스팩,하나35호스팩,KOSDAQ,0041L0
스팩,교보20호스팩,KOSDAQ,0132G0
스팩,대신밸런스제19호스팩,KOSDAQ,482690
스팩,삼성스팩11호,KOSDAQ,0071M0
스팩,하나31호스팩,KOSDAQ,469900
스팩,신한제14호스팩,KOSDAQ,487360
스팩,신한제12호스팩,KOSDAQ,474660
스팩,미래에셋비전스팩5호,KOSDAQ,477470
스팩,신한제16호스팩,KOSDAQ,496070
스팩,유진스팩12호,KOSDAQ,0105P0
스팩,유안타제16호스팩,KOSDAQ,474490
스팩,미래에셋비전스팩9호,KOSDAQ,0096D0
스팩,교보19호스팩,KOSDAQ,0098T0
스팩,KB제30호스팩,KOSDAQ,486630
스팩,유안타제17호스팩,KOSDAQ,493790
스팩,디비금융제14호스팩,KOSDAQ,0004Y0
스팩,신한제17호스팩,KOSDAQ,0130D0
스팩,교보17호스팩,KOSDAQ,489210
스팩,교보18호스팩,KOSDAQ,0041B0
스팩,키움히어로제1호스팩,KOSDAQ,466690
스팩,이베스트스팩6호,KOSDAQ,478110
스팩,한화플러스제5호스팩,KOSDAQ,498390
스팩,신영스팩10호,KOSDAQ,472220
스팩,유진스팩11호,KOSDAQ,488060
스팩,IBKS제23호스팩,KOSDAQ,467930
스팩,에이치엠씨제6호스팩,KOSDAQ,462020
스팩,하나34호스팩,KOSDAQ,484130
스팩,한국제13호스팩,KOSDAQ,464440
스팩,IBKS제24호스팩,KOSDAQ,469480
스팩,에스케이증권제13호스팩,KOSDAQ,473950
스팩,유진스팩10호,KOSDAQ,468760
스팩,신한제15호스팩,KOSDAQ,487830
스팩,키움제10호스팩,KOSDAQ,487720
스팩,비엔케이제3호스팩,KOSDAQ,0068Y0
스팩,에스케이증권제11호스팩,KOSDAQ,472230
스팩,엘에스스팩1호,KOSDAQ,0041J0
스팩,신한제13호스팩,KOSDAQ,474930
스팩,하나33호스팩,KOSDAQ,475250
스팩,에스케이증권제12호스팩,KOSDAQ,473000
스팩,하나32호스팩,KOSDAQ,475240
스페이스X,미래에셋벤처투자,KOSDAQ,100790
스페이스X,세아베스틸지주,KOSPI,001430
스페이스X,아주IB투자,KOSDAQ,027360
스페이스X,스피어,KOSDAQ,347700
스페이스X,쎄트렉아이,KOSDAQ,099320
스페이스X,에이치브이엠,KOSDAQ,295310
스페이스X,컨텍,KOSDAQ,451760
스페이스X,켄코아에어로스페이스,KOSDAQ,274090
스페이스X,와이제이링크,KOSDAQ,209640
스페이스X,LK삼양,KOSDAQ,225190
시멘트,삼표시멘트,KOSDAQ,038500
시멘트,한일시멘트,KOSPI,300720
시멘트,아세아시멘트,KOSPI,183190
시멘트,유진기업,KOSDAQ,023410
시멘트,성신양회,KOSPI,004980
시멘트,동양,KOSPI,001520
시멘트,HC보광산업,KOSDAQ,225530
시멘트,부산산업,KOSPI,011390
시멘트,쎄니트,KOSDAQ,037760
시멘트,강동씨앤엘,KOSDAQ,198440
시멘트,유니온,KOSPI,000910
시멘트,모헨즈,KOSDAQ,006920
시멘트,동양파일,KOSDAQ,228340
시멘트,서산,KOSDAQ,079650
신세계그룹,신세계,KOSPI,004170
신세계그룹,이마트,KOSPI,139480
신세계그룹,신세계인터내셔날,KOSPI,031430
신세계그룹,광주신세계,KOSPI,037710
신세계그룹,신세계 I&C,KOSPI,035510
신세계그룹,신세계푸드,KOSPI,031440
신용평가사,NICE평가정보,KOSPI,030190
신용평가사,한국기업평가,KOSDAQ,034950
신용평가사,이크레더블,KOSDAQ,092130
신용평가사,데이타솔루션,KOSDAQ,263800
신용평가사,나이스디앤비,KOSDAQ,130580
신용평가사,서울평가정보,KOSDAQ,036120
실리콘 음극재,엠케이전자,KOSDAQ,033160
실리콘 음극재,이녹스,KOSDAQ,088390
실리콘 음극재,HRS,KOSDAQ,036640
실리콘 음극재,KBG,KOSDAQ,318000
아웃도어,영원무역,KOSPI,111770
아웃도어,영원무역홀딩스,KOSPI,009970
아웃도어,코오롱인더,KOSPI,120110
아웃도어,미스토홀딩스,KOSPI,081660
아웃도어,LF,KOSPI,093050
아웃도어,LS네트웍스,KOSPI,000680
아웃도어,TP,KOSPI,007980
아프리카 돼지열병,코미팜,KOSDAQ,041960
아프리카 돼지열병,하림,KOSDAQ,136480
아프리카 돼지열병,이지홀딩스,KOSDAQ,035810
아프리카 돼지열병,이지바이오,KOSDAQ,353810
아프리카 돼지열병,선진,KOSPI,136490
아프리카 돼지열병,한일사료,KOSDAQ,005860
아프리카 돼지열병,팜스토리,KOSDAQ,027710
아프리카 돼지열병,사조동아원,KOSPI,008040
아프리카 돼지열병,셀레믹스,KOSDAQ,331920
아프리카 돼지열병,태경비케이,KOSPI,014580
아프리카 돼지열병,팜스코,KOSPI,036580
아프리카 돼지열병,우리손에프앤지,KOSDAQ,073560
아프리카 돼지열병,대한뉴팜,KOSDAQ,054670
아프리카 돼지열병,씨티씨바이오,KOSDAQ,060590
아프리카 돼지열병,중앙백신,KOSDAQ,072020
아프리카 돼지열병,정다운,KOSDAQ,208140
아프리카 돼지열병,옵티팜,KOSDAQ,153710
아프리카 돼지열병,우성,KOSPI,006980
아프리카 돼지열병,강동씨앤엘,KOSDAQ,198440
아프리카 돼지열병,고려산업,KOSPI,002140
아프리카 돼지열병,미래생명자원,KOSDAQ,218150
아프리카 돼지열병,동우팜투테이블,KOSDAQ,088910
아프리카 돼지열병,케이씨피드,KOSDAQ,025880
아프리카 돼지열병,이글벳,KOSDAQ,044960
아프리카 돼지열병,파루,KOSDAQ,043200
아프리카 돼지열병,진바이오텍,KOSDAQ,086060
아프리카 돼지열병,윙입푸드,KOSDAQ,900340
아프리카 돼지열병,동원수산,KOSPI,030720
아프리카 돼지열병,대성미생물,KOSDAQ,036480
아프리카 돼지열병,우진비앤지,KOSDAQ,018620
아프리카 돼지열병,전진바이오팜,KOSDAQ,110020
아프리카 돼지열병,신라에스지,KOSDAQ,025870
아프리카 돼지열병,세니젠,KOSDAQ,188260
안철수,흥아해운,KOSPI,003280
안철수,안랩,KOSDAQ,053800
안철수,마크로젠,KOSDAQ,038290
안철수,케이알엠,KOSDAQ,093640
안철수,대창솔루션,KOSDAQ,096350
안철수,아남전자,KOSPI,008700
안철수,오픈베이스,KOSDAQ,049480
안철수,에스넷,KOSDAQ,038680
안철수,데이타솔루션,KOSDAQ,263800
안철수,써니전자,KOSPI,004770
안철수,브리지텍,KOSDAQ,064480
안철수,케이씨피드,KOSDAQ,025880
애경그룹,애경케미칼,KOSPI,161000
애경그룹,제주항공,KOSPI,089590
애경그룹,애경산업,KOSPI,018250
애경그룹,AK홀딩스,KOSPI,006840
애플,SK하이닉스,KOSPI,000660
애플,삼성전기,KOSPI,009150
애플,삼성SDI,KOSPI,006400
애플,LG이노텍,KOSPI,011070
애플,비에이치,KOSPI,090460
애플,LX세미콘,KOSPI,108320
애플,이녹스첨단소재,KOSDAQ,272290
애플,덕우전자,KOSDAQ,263600
양자암호통신,쏠리드,KOSDAQ,050890
양자암호통신,우리로,KOSDAQ,046970
양자암호통신,엑스게이트,KOSDAQ,356680
양자암호통신,아이씨티케이,KOSDAQ,456010
양자암호통신,드림시큐리티,KOSDAQ,203650
양자암호통신,한국정보인증,KOSDAQ,053300
양자암호통신,케이씨에스,KOSDAQ,115500
양자암호통신,한국첨단소재,KOSDAQ,062970
양자암호통신,에이엘티,KOSDAQ,172670
양자암호통신,우리넷,KOSDAQ,115440
양자암호통신,라온시큐어,KOSDAQ,042510
양자암호통신,큐에스아이,KOSDAQ,066310
양자암호통신,한울소재과학,KOSDAQ,091440
양자암호통신,코위버,KOSDAQ,056360
양자암호통신,아이티센피엔에스,KOSDAQ,232830
양자암호통신,알엔티엑스,KOSDAQ,123010
양자암호통신,포톤,KOSDAQ,208710
양자컴퓨터,쏠리드,KOSDAQ,050890
양자컴퓨터,우리로,KOSDAQ,046970
양자컴퓨터,드림시큐리티,KOSDAQ,203650
양자컴퓨터,우리넷,KOSDAQ,115440
양자컴퓨터,옵티시스,KOSDAQ,109080
양자컴퓨터,코위버,KOSDAQ,056360
양자컴퓨터,시큐브,KOSDAQ,131090
에코프로그룹,에코프로,KOSDAQ,086520
에코프로그룹,에코프로비엠,KOSDAQ,247540
에코프로그룹,에코프로머티,KOSPI,450080
에코프로그룹,에코프로에이치엔,KOSDAQ,383310
엔터테인먼트,하이브,KOSPI,352820
엔터테인먼트,JYP Ent.,KOSDAQ,035900
엔터테인먼트,에스엠,KOSDAQ,041510
엔터테인먼트,CJ ENM,KOSDAQ,035760
엔터테인먼트,스튜디오드래곤,KOSDAQ,253450
엔터테인먼트,와이지엔터테인먼트,KOSDAQ,122870
엔터테인먼트,CJ CGV,KOSPI,079160
엔터테인먼트,디어유,KOSDAQ,376300
엔터테인먼트,큐브엔터,KOSDAQ,182360
엔터테인먼트,초록뱀미디어,KOSDAQ,047820
엔터테인먼트,콘텐트리중앙,KOSPI,036420
엔터테인먼트,SM C&C,KOSDAQ,048550
엔터테인먼트,KT지니뮤직,KOSDAQ,043610
엔터테인먼트,TJ미디어,KOSDAQ,032540
엔터테인먼트,에프엔씨엔터,KOSDAQ,173940
엔터테인먼트,NHN벅스,KOSDAQ,104200
엔터테인먼트,아티스트스튜디오,KOSDAQ,200350
엔터테인먼트,알비더블유,KOSDAQ,361570
엔터테인먼트,키이스트,KOSDAQ,054780
엔터테인먼트,갤럭시아에스엠,KOSPI,011420
엔터테인먼트,NEW,KOSDAQ,160550
엔터테인먼트,팬엔터테인먼트,KOSDAQ,068050
엔터테인먼트,삼화네트웍스,KOSDAQ,046390
엔터테인먼트,티엔엔터테인먼트,KOSDAQ,131100
엔터테인먼트,아센디오,KOSPI,012170
엠폭스(원숭이두창),HK이노엔,KOSDAQ,195940
엠폭스(원숭이두창),현대바이오,KOSDAQ,048410
엠폭스(원숭이두창),씨젠,KOSDAQ,096530
엠폭스(원숭이두창),파미셀,KOSPI,005690
엠폭스(원숭이두창),녹십자홀딩스,KOSPI,005250
엠폭스(원숭이두창),바이오니아,KOSDAQ,064550
엠폭스(원숭이두창),바디텍메드,KOSDAQ,206640
엠폭스(원숭이두창),엑세스바이오,KOSDAQ,950130
엠폭스(원숭이두창),랩지노믹스,KOSDAQ,084650
엠폭스(원숭이두창),팜젠사이언스,KOSPI,004720
엠폭스(원숭이두창),녹십자엠에스,KOSDAQ,142280
엠폭스(원숭이두창),오상자이엘,KOSDAQ,053980
엠폭스(원숭이두창),진매트릭스,KOSDAQ,109820
엠폭스(원숭이두창),제놀루션,KOSDAQ,225220
엠폭스(원숭이두창),세니젠,KOSDAQ,188260
여름(폭염),코웨이,KOSPI,021240
여름(폭염),LG생활건강,KOSPI,051900
여름(폭염),후성,KOSPI,093370
여름(폭염),하이트진로,KOSPI,000080
여름(폭염),롯데칠성,KOSPI,005300
여름(폭염),롯데웰푸드,KOSPI,280360
여름(폭염),빙그레,KOSPI,005180
여름(폭염),쿠쿠홈시스,KOSPI,284740
여름(폭염),남해화학,KOSPI,025860
여름(폭염),하림,KOSDAQ,136480
여름(폭염),이지홀딩스,KOSDAQ,035810
여름(폭염),휴온스,KOSDAQ,243070
여름(폭염),파세코,KOSDAQ,037070
